Origin,[Migration_Dim].[list].[Mig_Name].[Code],Dest,1960,1970,1980,1990,2000,gt1000
VCT,TOT,BRB,834,2059,3524,3841,4401,true
VCT,TOT,CAN,17,202,394,3297,8643,true
VCT,TOT,PRI,122,361,518,233,4838,true
VCT,TOT,TTO,8559,9369,13625,11588,8528,true
VCT,TOT,USA,4252,99,4106,13060,22249,true
VCT,TOT,VGB,62,304,373,1022,1129,true
VCT,FEM,BRB,535,1135,1848,2187,2563,true
VCT,FEM,CAN,9,108,212,1612,4895,true
VCT,FEM,PRI,62,186,272,124,2616,true
VCT,FEM,TTO,4402,4983,7134,6356,4744,true
VCT,FEM,USA,2071,55,1978,6643,12548,true
VCT,MAL,BRB,299,924,1676,1654,1837,true
VCT,MAL,CAN,8,94,182,1685,3748,true
VCT,MAL,PRI,60,175,246,110,2221,true
VCT,MAL,TTO,4157,4387,6491,5232,3784,true
VCT,MAL,USA,2182,45,2128,6417,9701,true
SDN,TOT,AUS,169,461,1348,1231,4862,true
SDN,TOT,BHR,45,46,188,43,1496,true
SDN,TOT,CMR,648,729,581,1372,1155,true
SDN,TOT,CAN,177,1003,1867,559,7278,true
SDN,TOT,TCD,7061,7803,8624,9531,10800,true
SDN,TOT,COD,9,33063,20804,14376,11770,true
SDN,TOT,DJI,136,248,499,782,1005,true
SDN,TOT,EGY,28828,22320,15485,19745,15809,true
SDN,TOT,ERI,107,310,215,592,1667,true
SDN,TOT,ETH,7591,7221,7591,7981,8390,true
SDN,TOT,ISR,90,107,145,1000,2209,true
SDN,TOT,JOR,45,171,626,1415,2491,true
SDN,TOT,KEN,2286,312,1936,3714,48296,true
SDN,TOT,KWT,23,1110,2857,3414,3224,true
SDN,TOT,LBN,48,13,64,720,6944,true
SDN,TOT,LBY,150,2094,5322,7840,9387,true
SDN,TOT,NLD,0,0,0,0,5742,true
SDN,TOT,OMN,704,1012,2354,6827,10052,true
SDN,TOT,QAT,46,72,940,1202,10376,true
SDN,TOT,SAU,2457,13838,70566,183849,198887,true
SDN,TOT,SOM,158,455,367,908,3197,true
SDN,TOT,ZAF,125,113,98,109,1134,true
SDN,TOT,SYR,4083,1101,1597,2260,2971,true
SDN,TOT,UGA,55329,55230,68309,89753,149360,true
SDN,TOT,ARE,41,1225,13377,24821,42646,true
SDN,TOT,USA,302,692,3430,6309,18652,true
SDN,FEM,AUS,74,215,702,588,2228,true
SDN,FEM,BHR,19,19,77,23,1185,true
SDN,FEM,CAN,84,484,906,177,2894,true
SDN,FEM,TCD,3359,3829,4259,4726,5369,true
SDN,FEM,COD,0,17032,10684,7455,6146,true
SDN,FEM,EGY,10002,8471,6682,9610,7266,true
SDN,FEM,ETH,3084,3043,3360,3691,3849,true
SDN,FEM,JOR,17,103,391,467,1079,true
SDN,FEM,KEN,755,86,871,1658,22971,true
SDN,FEM,KWT,4,269,712,1554,1239,true
SDN,FEM,LBN,26,5,28,369,3143,true
SDN,FEM,LBY,81,751,1683,2479,2969,true
SDN,FEM,NLD,0,0,0,0,1489,true
SDN,FEM,OMN,319,457,1060,3066,4493,true
SDN,FEM,QAT,13,14,208,316,2130,true
SDN,FEM,SAU,876,4548,21362,51213,63109,true
SDN,FEM,SOM,57,196,171,459,1486,true
SDN,FEM,SYR,2035,529,785,1114,1468,true
SDN,FEM,UGA,25760,24511,33977,45865,73329,true
SDN,FEM,ARE,7,248,3712,9240,13533,true
SDN,FEM,USA,152,384,1423,2105,7377,true
SDN,MAL,AUS,95,246,646,644,2633,true
SDN,MAL,CAN,93,519,960,382,4383,true
SDN,MAL,TCD,3702,3975,4365,4805,5431,true
SDN,MAL,COD,9,16031,10120,6921,5625,true
SDN,MAL,EGY,18827,13849,8804,10135,8542,true
SDN,MAL,ETH,4507,4178,4231,4289,4540,true
SDN,MAL,ISR,46,54,70,848,1905,true
SDN,MAL,JOR,28,67,235,948,1412,true
SDN,MAL,KEN,1531,225,1065,2055,25325,true
SDN,MAL,KWT,19,841,2145,1861,1985,true
SDN,MAL,LBN,23,8,35,351,3801,true
SDN,MAL,LBY,69,1342,3639,5361,6418,true
SDN,MAL,NLD,0,0,0,0,4253,true
SDN,MAL,OMN,385,555,1294,3762,5559,true
SDN,MAL,QAT,33,58,732,886,8246,true
SDN,MAL,SAU,1581,9289,49203,132636,135778,true
SDN,MAL,SOM,101,259,196,449,1711,true
SDN,MAL,SYR,2048,572,812,1146,1503,true
SDN,MAL,UGA,29569,30718,34332,43889,76030,true
SDN,MAL,ARE,34,978,9665,15581,29113,true
SDN,MAL,USA,150,308,2007,4205,11275,true
SUR,TOT,ABW,617,584,552,715,1275,true
SUR,TOT,FRA,16610,1661,2,0,28022,true
SUR,TOT,GUF,1430,1303,2598,6045,9218,true
SUR,TOT,DEU,135,341,158,63,2530,true
SUR,TOT,GUY,4,158,189,737,2245,true
SUR,TOT,NLD,4,20342,56301,162265,178273,true
SUR,TOT,ANT,2119,1861,1635,1789,2432,true
SUR,TOT,GBR,542,30,5501,7002,15444,true
SUR,FEM,FRA,7935,806,0,0,14194,true
SUR,FEM,GUF,572,480,1114,2770,4749,true
SUR,FEM,DEU,53,142,77,31,1564,true
SUR,FEM,GUY,2,70,85,381,1157,true
SUR,FEM,NLD,2,7192,23948,83723,96152,true
SUR,FEM,ANT,779,764,751,944,1331,true
SUR,FEM,GBR,291,14,3118,4082,9010,true
SUR,MAL,FRA,8676,855,2,0,13829,true
SUR,MAL,GUF,858,823,1484,3275,4469,true
SUR,MAL,GUY,2,88,105,356,1088,true
SUR,MAL,NLD,2,13150,32354,78542,82120,true
SUR,MAL,ANT,1340,1097,884,846,1101,true
SUR,MAL,GBR,252,16,2383,2920,6434,true
SWZ,TOT,BWA,70,63,23,105,1318,true
SWZ,TOT,MWI,47,46,7247,7119,6994,true
SWZ,TOT,MOZ,0,24,110,831,3135,true
SWZ,TOT,ZAF,41165,39234,36720,63252,31891,true
SWZ,TOT,USA,46,104,1043,461,2759,true
SWZ,FEM,MWI,25,25,3976,3912,3849,true
SWZ,FEM,MOZ,0,20,90,504,1725,true
SWZ,FEM,ZAF,16305,14455,12742,22107,13642,true
SWZ,FEM,USA,23,57,545,289,1199,true
SWZ,MAL,MWI,22,21,3271,3207,3145,true
SWZ,MAL,MOZ,0,4,21,327,1411,true
SWZ,MAL,ZAF,24860,24778,23978,41144,18249,true
SWZ,MAL,USA,23,46,499,171,1560,true
SWE,TOT,AUS,2569,2967,4247,5502,6754,true
SWE,TOT,AUT,2145,2748,2296,2160,3726,true
SWE,TOT,BEL,309,940,1335,2806,4562,true
SWE,TOT,BIH,174,177,317,1547,1218,true
SWE,TOT,CAN,18808,18845,19252,10335,7508,true
SWE,TOT,CHL,157,146,164,727,1228,true
SWE,TOT,DNK,18430,20753,18047,16988,18757,true
SWE,TOT,FIN,4922,9212,15113,25777,28981,true
SWE,TOT,FRA,15614,5628,4541,6430,26342,true
SWE,TOT,DEU,2741,5116,10700,9622,19214,true
SWE,TOT,GRC,37,103,908,2677,2118,true
SWE,TOT,ISL,141,263,514,1072,1549,true
SWE,TOT,IRL,65,82,146,131,1633,true
SWE,TOT,ITA,2376,2315,2389,5706,4052,true
SWE,TOT,MKD,305,310,555,1227,1425,true
SWE,TOT,NLD,1007,550,998,2374,3494,true
SWE,TOT,NOR,17355,16522,18199,20708,34109,true
SWE,TOT,SCG,1676,1703,3049,3300,12214,true
SWE,TOT,ESP,1912,3225,5525,6203,7605,true
SWE,TOT,CHE,810,3133,4474,5307,6114,true
SWE,TOT,THA,32,68,187,326,1060,true
SWE,TOT,TUR,22,40,48,86,5318,true
SWE,TOT,GBR,4358,5453,7203,11202,1286,true
SWE,TOT,USA,223726,150445,86323,61169,55584,true
SWE,FEM,AUS,753,846,2204,2594,3394,true
SWE,FEM,AUT,1385,1946,1611,1469,2228,true
SWE,FEM,BEL,138,452,632,1304,2392,true
SWE,FEM,CAN,6823,7839,9096,5499,4231,true
SWE,FEM,DNK,12189,12740,11195,10164,10810,true
SWE,FEM,FIN,3100,5170,7875,12824,14211,true
SWE,FEM,FRA,7459,2707,2870,4266,13343,true
SWE,FEM,DEU,1436,2963,6420,5923,10542,true
SWE,FEM,GRC,18,51,572,1720,1309,true
SWE,FEM,IRL,29,41,68,73,1051,true
SWE,FEM,ITA,1360,1360,1474,4203,2945,true
SWE,FEM,NLD,607,237,502,1404,2077,true
SWE,FEM,NOR,9359,9421,10319,11427,18077,true
SWE,FEM,SCG,1010,1048,1916,1608,6284,true
SWE,FEM,ESP,1075,1809,3106,3550,4328,true
SWE,FEM,CHE,482,1992,2736,3211,3328,true
SWE,FEM,TUR,10,19,23,43,2844,true
SWE,FEM,USA,107313,76471,46485,33766,31216,true
SWE,MAL,AUS,1816,2121,2042,2908,3361,true
SWE,MAL,AUT,760,802,685,692,1498,true
SWE,MAL,BEL,171,489,703,1502,2170,true
SWE,MAL,CAN,11985,11006,10156,4835,3278,true
SWE,MAL,DNK,6242,8013,6853,6825,7947,true
SWE,MAL,FIN,1822,4041,7238,12953,14771,true
SWE,MAL,FRA,8155,2920,1671,2164,12999,true
SWE,MAL,DEU,1305,2153,4280,3699,8672,true
SWE,MAL,ITA,1016,954,915,1503,1107,true
SWE,MAL,NLD,400,313,496,970,1417,true
SWE,MAL,NOR,7997,7101,7880,9280,16032,true
SWE,MAL,SCG,666,655,1133,1693,5931,true
SWE,MAL,ESP,837,1417,2419,2652,3277,true
SWE,MAL,CHE,328,1141,1738,2096,2786,true
SWE,MAL,TUR,12,21,25,43,2473,true
SWE,MAL,USA,116413,73974,39839,27403,24368,true
CHE,TOT,ARG,242,1588,3017,2173,1820,true
CHE,TOT,AUS,4114,5393,7450,8772,10652,true
CHE,TOT,AUT,33516,15659,9022,7599,8419,true
CHE,TOT,BEL,3700,3826,3469,2547,2193,true
CHE,TOT,BIH,163,166,297,1447,1139,true
CHE,TOT,BRA,63,4178,4264,2866,2940,true
CHE,TOT,CAN,11069,10544,10213,18441,20984,true
CHE,TOT,CHL,943,624,508,693,1011,true
CHE,TOT,DNK,140,1338,1517,1507,1858,true
CHE,TOT,DOM,29,621,1193,1844,2609,true
CHE,TOT,EGY,94,465,873,1568,1836,true
CHE,TOT,FRA,18447,79796,31394,69982,31121,true
CHE,TOT,DEU,16991,26957,30227,26293,38509,true
CHE,TOT,GRC,58,163,1094,2197,1159,true
CHE,TOT,IRL,155,195,346,88,1097,true
CHE,TOT,ITA,56994,79497,91874,43287,22202,true
CHE,TOT,LIE,1546,2555,4055,4457,4097,true
CHE,TOT,MKD,285,290,519,1715,1993,true
CHE,TOT,MEX,125,128,57,1046,1505,true
CHE,TOT,NLD,1205,851,1729,4380,5546,true
CHE,TOT,NZL,1084,1309,1721,2060,2756,true
CHE,TOT,NOR,408,684,976,1167,1533,true
CHE,TOT,PRT,41,108,283,2055,12482,true
CHE,TOT,SCG,1567,1593,2852,5409,20021,true
CHE,TOT,ESP,10907,18397,31514,39916,43159,true
CHE,TOT,SWE,1395,1843,1754,2368,2363,true
CHE,TOT,THA,60,126,291,491,1578,true
CHE,TOT,TUR,403,2710,4032,8014,10352,true
CHE,TOT,GBR,15160,7081,12545,12804,5241,true
CHE,TOT,USA,64313,58898,49072,45950,51605,true
CHE,FEM,AUS,1604,2325,3092,3971,4997,true
CHE,FEM,AUT,21373,10296,5700,4817,4961,true
CHE,FEM,BEL,1914,1774,1582,1167,1066,true
CHE,FEM,BRA,26,1822,1694,1282,1022,true
CHE,FEM,CAN,4507,4602,4826,9291,10498,true
CHE,FEM,FRA,8812,42006,16928,39383,15763,true
CHE,FEM,DEU,8765,13858,16613,15139,21326,true
CHE,FEM,ITA,33963,47160,54109,28274,14425,true
CHE,FEM,LIE,842,1421,1764,1966,2182,true
CHE,FEM,MKD,161,167,307,908,1054,true
CHE,FEM,NLD,726,371,885,2635,3227,true
CHE,FEM,NZL,429,533,706,888,1315,true
CHE,FEM,PRT,35,90,229,1082,6043,true
CHE,FEM,SCG,885,920,1686,2707,10564,true
CHE,FEM,ESP,5531,9300,15974,20010,22045,true
CHE,FEM,SWE,547,730,828,1067,1088,true
CHE,FEM,TUR,208,1369,2017,4039,5418,true
CHE,FEM,GBR,10050,4140,8609,8436,2902,true
CHE,FEM,USA,31453,29938,25509,24182,25807,true
CHE,MAL,AUS,2510,3068,4358,4801,5655,true
CHE,MAL,AUT,12143,5363,3322,2782,3458,true
CHE,MAL,BEL,1786,2052,1887,1380,1127,true
CHE,MAL,BRA,36,2356,2571,1585,1918,true
CHE,MAL,CAN,6562,5942,5388,9151,10486,true
CHE,MAL,DOM,18,369,738,1159,1645,true
CHE,MAL,FRA,9635,37790,14465,30599,15357,true
CHE,MAL,DEU,8225,13100,13613,11153,17183,true
CHE,MAL,ITA,23031,32337,37766,15013,7777,true
CHE,MAL,LIE,704,1134,2291,2491,1915,true
CHE,MAL,NLD,479,480,844,1744,2319,true
CHE,MAL,NZL,655,776,1015,1172,1441,true
CHE,MAL,PRT,6,19,54,973,6439,true
CHE,MAL,SCG,682,673,1166,2703,9457,true
CHE,MAL,ESP,5376,9097,15540,19906,21114,true
CHE,MAL,SWE,848,1113,926,1301,1275,true
CHE,MAL,THA,35,72,221,390,1282,true
CHE,MAL,TUR,195,1341,2015,3975,4933,true
CHE,MAL,GBR,5110,2942,3936,4367,2338,true
CHE,MAL,USA,32860,28960,23563,21768,25798,true
SYR,TOT,ARG,23609,15987,9285,5656,2577,true
SYR,TOT,ARM,0,0,0,0,5345,true
SYR,TOT,AUS,218,455,3080,5170,6614,true
SYR,TOT,BHR,60,52,3481,4895,7786,true
SYR,TOT,BRA,19449,13486,8326,4404,3281,true
SYR,TOT,BGR,440,460,471,467,2170,true
SYR,TOT,CAN,162,2133,4189,7039,15586,true
SYR,TOT,CYP,38,131,224,319,1481,true
SYR,TOT,DNK,25,23,191,584,1328,true
SYR,TOT,EGY,9323,7811,6250,8078,5534,true
SYR,TOT,FRA,3290,329,9568,12930,5550,true
SYR,TOT,DEU,1084,3462,10142,8318,26114,true
SYR,TOT,GRC,14,40,653,5189,5334,true
SYR,TOT,HKG,116,114,6,55,1039,true
SYR,TOT,HUN,1147,2003,1792,1546,1466,true
SYR,TOT,IRQ,5495,4690,4288,5214,1164,true
SYR,TOT,ISR,13633,16200,16133,9316,3859,true
SYR,TOT,ITA,277,505,577,3433,3411,true
SYR,TOT,JOR,1374,2254,7282,21903,34663,true
SYR,TOT,KWT,2105,32500,75353,107628,101634,true
SYR,TOT,LBN,173,270,286,6226,5325,true
SYR,TOT,LBY,453,6003,15260,22479,26914,true
SYR,TOT,NLD,0,155,429,1237,5662,true
SYR,TOT,OMN,118,170,396,1148,1691,true
SYR,TOT,QAT,165,1443,4224,10395,7958,true
SYR,TOT,ROM,6,5,4,3,7352,true
SYR,TOT,SAU,1300,7324,37349,97307,105266,true
SYR,TOT,ESP,0,0,0,282,2720,true
SYR,TOT,SWE,1,98,1601,5482,14005,true
SYR,TOT,CHE,247,281,172,283,1090,true
SYR,TOT,TUR,6044,5290,4017,5177,5418,true
SYR,TOT,ARE,41,1223,13354,24778,42573,true
SYR,TOT,GBR,421,96,5426,2294,5646,true
SYR,TOT,USA,17521,19371,24145,40501,55753,true
SYR,TOT,VEN,3255,9278,7285,7355,13379,true
SYR,TOT,PSE,8881,10588,12536,16496,25498,true
SYR,TOT,YEM,6071,7516,9305,11520,13467,true
SYR,FEM,ARG,7517,5516,3814,2808,1203,true
SYR,FEM,ARM,0,0,0,0,2764,true
SYR,FEM,AUS,102,226,1332,2531,3292,true
SYR,FEM,BHR,20,23,855,1354,2135,true
SYR,FEM,BRA,7646,5443,3474,2149,1436,true
SYR,FEM,CAN,77,1045,2064,2742,7031,true
SYR,FEM,EGY,4198,3533,2797,3775,2596,true
SYR,FEM,FRA,1572,160,3716,5375,2811,true
SYR,FEM,DEU,152,963,2891,2726,10678,true
SYR,FEM,GRC,7,20,162,949,1109,true
SYR,FEM,ISR,6653,8101,8426,4916,2201,true
SYR,FEM,ITA,140,271,274,2060,1411,true
SYR,FEM,JOR,644,1043,3199,12622,17146,true
SYR,FEM,KWT,631,11956,27263,47397,37651,true
SYR,FEM,LBN,87,117,127,3152,2553,true
SYR,FEM,LBY,245,1887,4193,6177,7395,true
SYR,FEM,NLD,0,41,139,506,2456,true
SYR,FEM,QAT,44,313,937,2679,1778,true
SYR,FEM,ROM,3,2,2,1,2999,true
SYR,FEM,SAU,479,2488,11701,28086,34542,true
SYR,FEM,SWE,0,45,503,2716,7086,true
SYR,FEM,TUR,3109,2661,1955,2473,2834,true
SYR,FEM,ARE,6,224,3391,8537,12422,true
SYR,FEM,GBR,153,42,2035,979,2397,true
SYR,FEM,USA,8099,9417,10736,16585,25035,true
SYR,FEM,VEN,1365,4711,2873,3015,5209,true
SYR,FEM,PSE,4389,5191,6122,8095,12557,true
SYR,FEM,YEM,2221,2750,3404,4214,4927,true
SYR,MAL,ARG,16091,10471,5471,2848,1374,true
SYR,MAL,ARM,0,0,0,0,2581,true
SYR,MAL,AUS,115,230,1748,2639,3322,true
SYR,MAL,BHR,39,29,2626,3542,5651,true
SYR,MAL,BRA,11803,8043,4853,2256,1844,true
SYR,MAL,BGR,375,392,401,398,1848,true
SYR,MAL,CAN,86,1088,2126,4297,8554,true
SYR,MAL,CYP,18,65,112,160,1116,true
SYR,MAL,EGY,5125,4277,3453,4304,2939,true
SYR,MAL,FRA,1718,169,5853,7555,2739,true
SYR,MAL,DEU,932,2498,7251,5592,15436,true
SYR,MAL,GRC,7,20,491,4240,4225,true
SYR,MAL,ISR,6980,8099,7707,4400,1657,true
SYR,MAL,ITA,137,234,303,1373,1999,true
SYR,MAL,JOR,730,1211,4082,9281,17518,true
SYR,MAL,KWT,1475,20543,48090,60231,63983,true
SYR,MAL,LBN,85,153,159,3074,2773,true
SYR,MAL,LBY,207,4116,11067,16302,19518,true
SYR,MAL,NLD,0,115,290,732,3206,true
SYR,MAL,OMN,70,100,234,680,1005,true
SYR,MAL,QAT,121,1130,3287,7716,6180,true
SYR,MAL,ROM,3,3,2,1,4354,true
SYR,MAL,SAU,822,4836,25648,69221,70724,true
SYR,MAL,ESP,0,0,0,175,1979,true
SYR,MAL,SWE,0,53,1098,2766,6919,true
SYR,MAL,TUR,2935,2629,2062,2704,2584,true
SYR,MAL,ARE,34,999,9962,16242,30151,true
SYR,MAL,GBR,268,53,3391,1315,3248,true
SYR,MAL,USA,9423,9954,13409,23916,30718,true
SYR,MAL,VEN,1889,4568,4412,4339,8170,true
SYR,MAL,PSE,4491,5397,6413,8401,12942,true
SYR,MAL,YEM,3850,4767,5901,7306,8541,true
TWN,TOT,ARG,551,864,1225,1925,3466,true
TWN,TOT,BRA,740,40,134,3297,4530,true
TWN,TOT,CAN,715,9415,18489,8313,68789,true
TWN,TOT,CRI,14,0,1103,1082,1172,true
TWN,TOT,DOM,20,474,914,1413,2000,true
TWN,TOT,DEU,949,819,148,3618,2821,true
TWN,TOT,IDN,456,287,293,355,11058,true
TWN,TOT,KOR,73,0,2571,1530,8869,true
TWN,TOT,MYS,3,123,369,1184,4090,true
TWN,TOT,PAN,46,3,9,119,2074,true
TWN,TOT,PHL,199,147,834,115,2042,true
TWN,TOT,RUS,0,0,0,0,1210,true
TWN,TOT,ZAF,402,399,389,8,4727,true
TWN,TOT,THA,45,91,1683,3314,11303,true
TWN,TOT,USA,4914,3743,87355,271828,337316,true
TWN,FEM,ARG,174,383,610,952,1614,true
TWN,FEM,BRA,301,16,53,1442,2178,true
TWN,FEM,CAN,338,4614,9108,4223,38403,true
TWN,FEM,DEU,287,207,58,1512,1376,true
TWN,FEM,IDN,228,146,135,149,5230,true
TWN,FEM,KOR,21,0,1203,719,3941,true
TWN,FEM,MYS,1,57,173,543,2186,true
TWN,FEM,PHL,95,91,330,62,1052,true
TWN,FEM,ZAF,186,180,175,4,2193,true
TWN,FEM,THA,15,39,806,1614,5493,true
TWN,FEM,USA,1970,1820,46402,143428,187533,true
TWN,MAL,ARG,377,482,614,972,1852,true
TWN,MAL,BRA,440,24,80,1855,2352,true
TWN,MAL,CAN,378,4801,9382,4090,30387,true
TWN,MAL,DOM,13,233,470,741,1053,true
TWN,MAL,DEU,662,612,90,2106,1445,true
TWN,MAL,IDN,228,141,158,206,5828,true
TWN,MAL,KOR,52,0,1368,811,4928,true
TWN,MAL,MYS,2,66,196,641,1904,true
TWN,MAL,PAN,27,2,4,70,1138,true
TWN,MAL,ZAF,216,219,215,4,2534,true
TWN,MAL,THA,30,52,877,1700,5811,true
TWN,MAL,USA,2944,1923,40953,128399,149783,true
TJK,TOT,ARM,0,0,0,1534,2027,true
TJK,TOT,BLR,0,0,0,5305,3707,true
TJK,TOT,HKG,245,240,13,115,2187,true
TJK,TOT,ISR,414,492,833,1909,3585,true
TJK,TOT,KAZ,0,13754,16604,21958,17313,true
TJK,TOT,KGZ,5093,7337,7766,11215,31670,true
TJK,TOT,MDA,0,0,0,1379,1131,true
TJK,TOT,RUS,0,0,71907,153806,383057,true
TJK,TOT,THA,6,169,320,517,1628,true
TJK,TOT,TKM,0,0,0,3358,2462,true
TJK,TOT,UKR,0,366,422,36207,32386,true
TJK,TOT,USA,4527,3907,6335,1744,1927,true
TJK,TOT,UZB,28047,40402,53560,84089,68534,true
TJK,FEM,ARM,0,0,0,759,1167,true
TJK,FEM,BLR,0,0,0,2624,1686,true
TJK,FEM,HKG,99,108,4,76,1685,true
TJK,FEM,KAZ,0,6803,8213,10862,8564,true
TJK,FEM,KGZ,2519,3629,3841,5548,15159,true
TJK,FEM,RUS,0,0,35570,76082,189485,true
TJK,FEM,TKM,0,0,0,1661,1235,true
TJK,FEM,UKR,0,181,209,17910,16363,true
TJK,FEM,USA,2289,1899,3588,954,1054,true
TJK,FEM,UZB,13874,19985,26494,41596,34375,true
TJK,MAL,BLR,0,0,0,2681,2021,true
TJK,MAL,ISR,218,253,389,1316,2611,true
TJK,MAL,KAZ,0,6950,8391,11096,8749,true
TJK,MAL,KGZ,2574,3707,3924,5667,16512,true
TJK,MAL,RUS,0,0,36337,77724,193572,true
TJK,MAL,TKM,0,0,0,1697,1227,true
TJK,MAL,UKR,0,185,213,18297,16023,true
TJK,MAL,UZB,14173,20416,27066,42493,34159,true
TZA,TOT,BWA,77,69,7,445,1600,true
TZA,TOT,BDI,19828,15904,12756,8339,6689,true
TZA,TOT,CMR,28,31,25,1271,1070,true
TZA,TOT,CAN,281,1610,3000,16176,19394,true
TZA,TOT,COD,5,22139,13931,9627,7882,true
TZA,TOT,DJI,135,247,497,780,1001,true
TZA,TOT,ETH,3822,3635,3822,4018,4224,true
TZA,TOT,FRA,973,2332,18,31,1641,true
TZA,TOT,KEN,17062,39074,38473,37313,61151,true
TZA,TOT,MWI,11403,11202,9862,9688,9518,true
TZA,TOT,MOZ,0,228,1042,4978,16207,true
TZA,TOT,NLD,0,0,0,0,1136,true
TZA,TOT,RWA,0,913,1156,1703,4667,true
TZA,TOT,SOM,949,730,466,859,1357,true
TZA,TOT,ZAF,14929,8613,2008,4315,3928,true
TZA,TOT,SDN,13810,13176,16901,23530,28388,true
TZA,TOT,UGA,52758,52663,40041,31442,25928,true
TZA,TOT,GBR,2761,556,27795,31605,17440,true
TZA,TOT,USA,380,579,4480,7798,11818,true
TZA,TOT,ZMB,34349,27524,16680,7448,6739,true
TZA,FEM,BDI,9536,7904,6551,4509,3735,true
TZA,FEM,CAN,133,778,1457,6968,9685,true
TZA,FEM,COD,2,11405,7154,4992,4115,true
TZA,FEM,ETH,1380,1366,1514,1670,1740,true
TZA,FEM,KEN,6052,16952,17866,18143,31577,true
TZA,FEM,MWI,5960,5865,4951,4872,4794,true
TZA,FEM,MOZ,0,122,550,2563,8222,true
TZA,FEM,RWA,0,484,612,942,1972,true
TZA,FEM,ZAF,279,598,944,1893,1290,true
TZA,FEM,SDN,6570,6599,8377,11460,13767,true
TZA,FEM,UGA,19980,18868,15879,13635,12660,true
TZA,FEM,GBR,1127,250,12974,15049,8979,true
TZA,FEM,USA,191,323,2094,3511,5878,true
TZA,FEM,ZMB,14301,11529,7655,3366,3079,true
TZA,MAL,BDI,10293,8000,6205,3830,2954,true
TZA,MAL,CAN,148,833,1543,9208,9710,true
TZA,MAL,COD,3,10734,6777,4635,3766,true
TZA,MAL,ETH,2441,2270,2308,2348,2484,true
TZA,MAL,KEN,11011,22122,20607,19169,29574,true
TZA,MAL,MWI,5443,5338,4911,4816,4724,true
TZA,MAL,MOZ,0,106,493,2415,7985,true
TZA,MAL,RWA,0,429,544,761,2694,true
TZA,MAL,ZAF,14649,8015,1064,2422,2638,true
TZA,MAL,SDN,7240,6577,8524,12070,14620,true
TZA,MAL,UGA,32777,33795,24162,17806,13268,true
TZA,MAL,GBR,1634,306,14821,16556,8460,true
TZA,MAL,USA,189,256,2386,4287,5939,true
TZA,MAL,ZMB,20047,15995,9025,4082,3661,true
THA,TOT,AUS,354,949,3227,13329,23255,true
THA,TOT,AUT,64,210,462,1042,2683,true
THA,TOT,BEL,41,130,245,324,1981,true
THA,TOT,BRN,154,205,264,6616,9412,true
THA,TOT,KHM,161712,136285,1768,16276,100363,true
THA,TOT,CAN,91,1202,2360,3240,8779,true
THA,TOT,CHN,107,346,666,767,14829,true
THA,TOT,DNK,18,16,850,2125,5857,true
THA,TOT,FIN,0,3,5,378,1705,true
THA,TOT,FRA,2350,235,146,6876,3965,true
THA,TOT,DEU,448,1043,625,9026,22116,true
THA,TOT,ITA,245,319,391,2169,3854,true
THA,TOT,JPN,214,3543,7839,9120,31272,true
THA,TOT,PRK,3,36,177,138,1316,true
THA,TOT,KOR,0,0,4,6,4122,true
THA,TOT,KWT,10,18,18,1270,1199,true
THA,TOT,LAO,1992,2097,2205,2318,2203,true
THA,TOT,MYS,135,7389,17853,50151,50423,true
THA,TOT,NLD,0,357,987,2846,7122,true
THA,TOT,NZL,40,349,428,867,5064,true
THA,TOT,NOR,2,55,267,1309,3660,true
THA,TOT,PHL,516,951,2582,445,1460,true
THA,TOT,SAU,215,1212,6181,16105,17422,true
THA,TOT,SGP,1039,4128,3525,3846,9326,true
THA,TOT,SWE,20,53,235,4525,10238,true
THA,TOT,CHE,219,180,152,1269,5980,true
THA,TOT,TWN,0,0,0,4120,143484,true
THA,TOT,USA,3672,2886,67362,127144,186520,true
THA,TOT,VNM,7,19,122,213,1635,true
THA,FEM,AUS,122,474,1624,8104,14779,true
THA,FEM,AUT,26,91,342,914,2397,true
THA,FEM,BEL,15,48,136,170,1581,true
THA,FEM,KHM,78192,66805,879,8200,51257,true
THA,FEM,CAN,43,589,1162,1755,5039,true
THA,FEM,CHN,46,147,273,445,3375,true
THA,FEM,DNK,11,7,595,1631,4594,true
THA,FEM,FIN,0,1,3,90,1293,true
THA,FEM,FRA,1123,114,73,3750,2008,true
THA,FEM,DEU,128,356,245,7319,10785,true
THA,FEM,ITA,124,171,188,1301,3542,true
THA,FEM,JPN,92,1513,3812,5068,22691,true
THA,FEM,KOR,0,0,1,3,1538,true
THA,FEM,MYS,48,3448,10195,28258,33708,true
THA,FEM,NLD,0,203,633,2049,5436,true
THA,FEM,NZL,17,207,207,424,3134,true
THA,FEM,NOR,1,21,196,1021,2955,true
THA,FEM,SAU,83,432,2037,4899,6007,true
THA,FEM,SGP,649,1912,1997,2991,6370,true
THA,FEM,SWE,9,24,133,3164,7618,true
THA,FEM,CHE,129,85,84,1019,4850,true
THA,FEM,TWN,0,0,0,2038,26129,true
THA,FEM,USA,1459,1403,39933,71350,106626,true
THA,MAL,AUS,233,475,1603,5225,8476,true
THA,MAL,BRN,96,142,232,6061,8578,true
THA,MAL,KHM,83520,69480,889,8077,49106,true
THA,MAL,CAN,48,613,1197,1485,3740,true
THA,MAL,CHN,61,198,393,321,11454,true
